source_index,feature_id,height_m,center_x_m,center_y_m,min_x_m,min_y_m,max_x_m,max_y_m,highlighted
1264,99640,15.36,825.48722946,-8047.98265438,813.48243002,-8061.85934783,837.4920289,-8034.10596093,false
1265,99256,13.48,568.78199676,-7942.50452332,549.2078299,-7953.17456637,588.35616362,-7931.83448027,false
1266,503895,13.24,320.88789686,-7836.63359363,296.18738947,-7855.78927467,345.58840425,-7817.47791259,false
1267,503895,9.12,298.79884985,-7812.44657387,270.80731754,-7836.19511324,326.79038216,-7788.69803449,false
1268,503897,12.98,689.01930264,-8338.31145215,666.00574778,-8352.07133092,712.0328575,-8324.55157338,false
1269,504197,10.81,630.08644272,-8423.36756935,609.83886261,-8448.11616763,650.33402282,-8398.61897107,false
1270,504197,10.93,735.93541121,-8453.34663147,681.37130323,-8463.77869811,790.4995192,-8442.91456483,false
1271,504197,18.98,665.03517491,-8443.80555721,650.43127545,-8458.60882278,679.63907437,-8429.00229165,false
1272,504197,8.48,673.45945712,-8414.7239115,650.2657818,-8431.12131629,696.65313243,-8398.32650671,false
1273,504197,12.89,673.45945712,-8414.7239115,650.2657818,-8431.12131629,696.65313243,-8398.32650671,false
1274,504502,8.23,523.74511052,-8179.08494612,504.18275774,-8197.6895715,543.3074633,-8160.48032075,false
1275,504502,12.27,574.70461992,-8191.17713954,561.75836261,-8221.31255608,587.65087723,-8161.04172299,false
1276,504502,20.5,574.70461992,-8191.17713954,561.75836261,-8221.31255608,587.65087723,-8161.04172299,false
1277,504505,23.61,766.72454814,-8285.66350441,747.10363033,-8301.02643285,786.34546596,-8270.30057596,false
1278,504518,9.43,563.66876974,-7808.81629612,543.70707659,-7826.01313911,583.63046289,-7791.61945313,false
1279,504520,9.07,431.37489969,-7892.14547599,419.88694838,-7899.14925678,442.862851,-7885.14169519,false
1280,504520,9.22,454.28202003,-7890.41581545,442.77826846,-7897.99172077,465.78577161,-7882.83991014,false
1281,504522,13.29,468.43539339,-7736.78005742,454.89867708,-7745.1885249,481.97210971,-7728.37158994,false
1282,504522,10.95,497.03779808,-7752.44943036,481.57449406,-7790.70538971,512.50110209,-7714.19347102,false
1283,504523,9.75,740.52319578,-7961.73895812,723.68168656,-7977.84331034,757.36470499,-7945.63460589,false
1284,504531,13.29,456.02986138,-8023.47822231,442.52940324,-8041.24078239,469.53031953,-8005.71566223,false
1285,504533,10.28,442.61099289,-7963.69207866,427.10986137,-7974.48768246,458.11212442,-7952.89647487,false
1286,504533,13.22,492.71021141,-7937.92725766,481.5643851,-7953.07270759,503.85603772,-7922.78180773,false
1287,504567,15.5,1072.08437808,-8874.29084379,1069.16951553,-8878.41246842,1074.99924063,-8870.16921916,false
1288,504586,13.45,1058.04338261,-8817.26727276,1053.27530706,-8819.90064309,1062.81145816,-8814.63390243,false
1289,504586,13.25,1060.00718656,-8810.41978478,1054.50204223,-8814.75596236,1065.51233089,-8806.0836072,false
1290,504586,13.27,1060.00718656,-8810.41978478,1054.50204223,-8814.75596236,1065.51233089,-8806.0836072,false
1291,506158,12.64,627.49629735,-8867.91104646,623.06395645,-8870.56982861,631.92863826,-8865.25226432,false
1292,506158,12.27,625.8809709,-8874.38063081,620.52768707,-8878.35549318,631.23425473,-8870.40576845,false
1293,506158,12.22,625.8809709,-8874.38063081,620.52768707,-8878.35549318,631.23425473,-8870.40576845,false
1294,506159,13.95,612.50848706,-8867.90376051,608.02532445,-8870.52472765,616.99164968,-8865.28279337,false
1295,506159,12.21,611.1430181,-8861.36869563,605.71481334,-8865.35662515,616.57122286,-8857.3807661,false
1296,506159,12.2,611.1430181,-8861.36869563,605.71481334,-8865.35662515,616.57122286,-8857.3807661,false
1297,93761,15.65,392.01889218,-9362.74783859,385.47724716,-9369.20017606,398.56053721,-9356.29550113,false
1298,589008,17.45,742.97241326,-9069.05561944,739.84672604,-9071.92789136,746.09810047,-9066.18334752,false
1299,506011,14.38,802.86166236,-9682.30365679,793.9983531,-9688.26732031,811.72497162,-9676.33999328,false
1300,506012,15.37,802.38010761,-9668.60132197,794.69747008,-9674.07831945,810.06274514,-9663.12432449,false
1301,506014,13.33,799.02431137,-9640.02889038,787.6239552,-9646.12905646,810.42466754,-9633.9287243,false
1302,506317,15.43,900.32890856,-9625.28196634,891.22795428,-9631.42465143,909.42986283,-9619.13928124,false
1303,386758,10.56,895.18310989,-9446.26518956,884.05610285,-9450.59276187,906.31011694,-9441.93761725,false
1304,506039,14.25,795.67384391,-9445.99896859,786.83641128,-9451.91526004,804.51127654,-9440.08267714,false
1305,491896,10.52,474.53553088,-9444.47899566,463.04729822,-9452.43733222,486.02376353,-9436.5206591,false
1306,506077,10.37,907.5750987,-9426.34706134,900.9611476,-9433.09387771,914.1890498,-9419.60024496,false
1307,412921,11.89,477.34179131,-9422.75826067,469.63129609,-9434.28484599,485.05228653,-9411.23167536,false
1308,506035,13.13,793.77329965,-9402.10692383,784.34904325,-9407.95627936,803.19755605,-9396.2575683,false
1309,360798,12.67,477.62106993,-9403.34641825,470.73482394,-9407.52659838,484.50731592,-9399.16623812,false
1310,104748,13.59,1015.27446736,-9342.48020866,1007.77506018,-9356.43782723,1022.77387455,-9328.52259009,false
1311,230064,14.67,962.37044553,-9326.63758667,950.98208681,-9337.91123895,973.75880425,-9315.36393439,false
1312,496007,12.28,1470.15969366,-9286.22220079,1467.4960624,-9290.33239109,1472.82332493,-9282.11201048,false
1313,230049,13.29,1312.93830304,-9287.44439448,1308.44532761,-9295.3014115,1317.43127846,-9279.58737746,false
1314,0,14.76,1346.86004545,-9287.15424476,1343.86414991,-9297.42798842,1349.855941,-9276.8805011,false
1315,203737,15.08,1474.89118519,-9276.52100009,1469.8754736,-9282.78023939,1479.90689677,-9270.26176078,false
1316,506110,12.67,1014.90210547,-9289.43906836,1007.50791745,-9296.26924741,1022.2962935,-9282.60888931,false
1317,506053,13.22,360.91106385,-9298.46058285,350.43043954,-9301.59903983,371.39168816,-9295.32212587,false
1318,151575,12.59,656.38049443,-9290.61951433,649.93095341,-9300.18711079,662.83003546,-9281.05191786,false
1319,505981,11.67,667.65445456,-9289.34513476,664.94291109,-9298.26876258,670.36599802,-9280.42150694,false
1320,495851,9.11,1316.36405181,-9259.58430634,1312.97331719,-9263.00331331,1319.75478642,-9256.16529938,false
1321,334484,9.47,1101.69536681,-9259.66253962,1097.53620005,-9263.45638761,1105.85453357,-9255.86869162,false
1322,360719,10.64,1702.3460551,-9243.94542537,1691.03334795,-9262.01247658,1713.65876226,-9225.87837417,false
1323,504220,16,1359.077479,-9243.188612,1353.81143368,-9252.28449564,1364.34352433,-9234.09272835,false
1324,504219,13.09,1344.60111683,-9245.74417371,1337.2777038,-9260.50047463,1351.92452986,-9230.98787279,false
1325,104445,12.22,1326.50199297,-9237.22945307,1321.77321608,-9243.07080982,1331.23076986,-9231.38809633,false
1326,491507,14.89,1310.01301593,-9238.86314965,1304.30533968,-9245.9296881,1315.72069219,-9231.7966112,false
1327,506113,13.46,1102.00649292,-9240.92571851,1097.74075979,-9247.84676408,1106.27222605,-9234.00467294,false
1328,505913,16.61,473.51502255,-9230.43194813,466.36335883,-9235.61005984,480.66668627,-9225.25383643,false
1329,177541,12.9,631.74830254,-9199.46421424,626.76118305,-9205.83030622,636.73542203,-9193.09812227,false
1330,412790,11.6,542.56461317,-9196.90516535,537.66435056,-9205.41536171,547.46487578,-9188.39496899,false
1331,151520,11.38,553.66724363,-9196.62905564,548.65419794,-9205.24262516,558.68028933,-9188.01548612,false
1332,491493,15.21,1444.81452224,-9146.2583648,1438.44828849,-9154.48672211,1451.18075599,-9138.03000749,false
1333,104096,12.23,672.71177118,-9147.26528618,667.70391492,-9152.92225514,677.71962745,-9141.60831722,false
1334,506049,13.54,307.1740234,-9144.69487592,297.80686251,-9147.78781808,316.54118428,-9141.60193376,false
1335,505884,13.77,306.94114835,-9137.08559463,297.47675219,-9140.13285315,316.40554451,-9134.03833611,false
1336,151472,12.44,356.3974436,-9135.4842157,347.56139702,-9138.48016344,365.23349018,-9132.48826795,false
1337,308064,11.92,356.16919721,-9127.88300413,347.28708326,-9130.97165543,365.05131115,-9124.79435284,false
1338,504238,12.87,1558.93499467,-9098.34186762,1551.82011045,-9113.21667231,1566.0498789,-9083.46706292,false
1339,505983,11.57,826.18115708,-9107.19864623,820.66508611,-9112.30787223,831.69722805,-9102.08942023,false
1340,0,10.83,1663.15085081,-9087.75349188,1657.7501959,-9098.45407429,1668.55150571,-9077.05290947,false
1341,505987,14.97,871.99632725,-9103.36875337,867.39541916,-9111.97916487,876.59723534,-9094.75834187,false
1342,505963,13.68,753.63993615,-9104.29928529,744.92127702,-9111.60004427,762.35859528,-9096.9985263,false
1343,505937,11.06,513.93117145,-9100.00682808,507.04072683,-9104.82182215,520.82161606,-9095.19183401,false
1344,506325,14.43,773.9183613,-9088.03258474,764.28138632,-9094.17399809,783.55533628,-9081.89117139,false
1345,504236,11.54,1555.70614986,-9052.55580432,1552.97629703,-9063.20067288,1558.43600269,-9041.91093577,false
1346,386509,10.35,430.50731496,-9077.41204205,423.49585985,-9083.30973709,437.51877008,-9071.514347,false
1347,505936,14.59,579.87374693,-9068.01247553,573.45649974,-9078.76880596,586.29099412,-9057.2561451,false
1348,491871,13.44,826.42173493,-9058.38447285,819.09185874,-9068.73802053,833.75161112,-9048.03092518,false
1349,255820,17.94,1259.12807723,-9016.87348378,1252.27971414,-9021.10073152,1265.97644032,-9012.64623604,false
1350,203544,19.04,1232.01286231,-9015.78040486,1222.4260487,-9020.24820135,1241.59967593,-9011.31260836,false
1351,495880,9.51,1168.81579674,-8974.97423782,1165.30317496,-8980.81439098,1172.32841852,-8969.13408465,false
1352,504317,11.94,1179.19846853,-8975.00479536,1173.33263658,-8981.35531777,1185.06430048,-8968.65427296,false
1353,491460,11.73,1164.80190138,-8954.46971491,1159.14204442,-8961.52673099,1170.46175834,-8947.41269884,false
1354,412608,9.77,1271.65059971,-8913.65178574,1267.94550999,-8919.91568757,1275.35568943,-8907.38788392,false
1355,307922,10.55,1708.65770125,-8906.36254008,1703.59792458,-8920.28531571,1713.71747792,-8892.43976446,false
1356,177339,13.08,1573.8044915,-8906.13516002,1556.9962389,-8924.44414772,1590.61274411,-8887.82617231,false
1357,177339,15.54,1573.8044915,-8906.13516002,1556.9962389,-8924.44414772,1590.61274411,-8887.82617231,false
1358,177339,15.55,1573.8044915,-8906.13516002,1556.9962389,-8924.44414772,1590.61274411,-8887.82617231,false
1359,0,11.08,1139.5822627,-8894.63200474,1137.22229779,-8895.89726695,1141.94222761,-8893.36674254,false
1360,334197,17.43,977.39769076,-8856.96158738,966.54021412,-8863.53171918,988.25516739,-8850.39145559,false
1361,491347,10.85,1490.65464267,-8817.04443836,1486.77218811,-8823.51281446,1494.53709723,-8810.57606227,false
1362,102857,10.94,1503.76497229,-8815.58968234,1499.37456104,-8825.07602826,1508.15538354,-8806.10333642,false
1363,504467,10.94,1518.18897767,-8810.64125875,1515.47488605,-8821.18680998,1520.90306929,-8800.09570752,false
1364,203355,18.39,1035.60862634,-8814.40512288,1022.26117407,-8826.13010332,1048.95607861,-8802.68014244,false
1365,496904,8.98,744.72687508,-8787.11818903,741.16652402,-8793.27213183,748.28722613,-8780.96424623,false
1366,504583,11.82,1491.56883706,-8767.77290244,1484.95018616,-8775.79182285,1498.18748796,-8759.75398204,false
1367,151222,11.2,1630.80809483,-8772.89280146,1619.32824594,-8790.12031237,1642.28794373,-8755.66529055,false
1368,504475,13.09,1305.670289,-8766.61926763,1299.21400089,-8774.69560438,1312.1265771,-8758.54293087,false
1369,506152,11.83,722.86792119,-8779.32556689,720.10717124,-8784.23403944,725.62867115,-8774.41709435,false
1370,506153,15.6,733.50519308,-8772.89625584,727.50482611,-8784.22352672,739.50556005,-8761.56898496,false
1371,506151,11.8,722.88696723,-8766.52428592,720.12625852,-8771.40367245,725.64767593,-8761.64489938,false
1372,151188,16.29,1380.91202536,-8726.33939107,1374.78975405,-8732.98502647,1387.03429667,-8719.69375567,false
1373,504401,11.2,1332.28458032,-8723.82097289,1327.626734,-8733.25031729,1336.94242664,-8714.3916285,false
1374,504334,11.53,1166.96305226,-8724.61172601,1161.59752974,-8732.46263969,1172.32857478,-8716.76081233,false
1375,495905,10.19,1378.54894302,-8707.81238114,1373.99678332,-8714.38496425,1383.10110273,-8701.23979804,false
1376,506170,19.37,664.56701278,-8676.57070641,632.71371456,-8689.15281859,696.420311,-8663.98859424,false
1377,491435,10.12,1042.73691371,-8626.45887595,1038.0114615,-8635.34669568,1047.46236593,-8617.57105621,false
1378,495948,9.25,1293.8902474,-8609.74771358,1290.01414689,-8613.13220813,1297.76634791,-8606.36321903,false
1379,504496,11.81,843.0913339,-8578.94637463,837.47768011,-8586.52851442,848.70498768,-8571.36423484,false
1380,177012,12.62,1214.65924877,-8534.49486028,1207.43839274,-8544.9553863,1221.8801048,-8524.03433426,false
1381,0,9.89,1216.59409376,-8515.46390055,1210.17291711,-8518.59196851,1223.01527041,-8512.33583258,false
1382,504359,14.57,1054.1127287,-8447.55178283,1048.92044278,-8455.63997489,1059.30501462,-8439.46359077,false
1383,0,8.37,850.61739962,-8441.34805541,844.20319336,-8443.61033451,857.03160588,-8439.08577631,false
1384,495838,9.98,888.09093214,-8422.31510364,883.51673316,-8426.19333439,892.66513113,-8418.43687289,false
1385,504198,12,968.37436149,-8414.60887683,959.03689046,-8428.41574609,977.71183252,-8400.80200756,false
1386,0,9.01,751.22850105,-8415.70183965,749.11154037,-8425.83383733,753.34546174,-8405.56984197,false
1387,101079,25.36,772.05112461,-8416.42212434,756.35177218,-8433.65535429,787.75047704,-8399.1888944,false
1388,255244,15.76,374.68066442,-8314.20962269,362.31372107,-8327.07679538,387.04760777,-8301.34245001,false
1389,281336,11.67,949.64713678,-8285.43472881,943.30900636,-8298.40660631,955.98526719,-8272.46285132,false
1390,506139,10.87,366.7591884,-8291.69370068,364.45135858,-8301.81543559,369.06701822,-8281.57196577,false
1391,281322,14.66,978.60119738,-8265.73735369,971.65600806,-8270.22287839,985.54638669,-8261.251829,false
1392,255167,11.15,958.73786628,-8213.44647681,954.05270197,-8217.51898874,963.42303058,-8209.37396489,false
1393,412005,11.85,922.76725046,-8210.74906253,918.10385579,-8217.27539506,927.43064512,-8204.22272999,false
1394,307298,12.37,887.00732744,-8207.89342774,881.64117555,-8216.13466187,892.37347934,-8199.65219361,false
1395,229190,13.14,699.66131612,-8206.06704731,682.25408959,-8222.03232369,717.06854266,-8190.10177093,false
1396,385827,13.74,979.71506598,-8187.01092344,972.69300766,-8191.71830603,986.7371243,-8182.30354086,false
1397,100185,11.54,979.56264871,-8169.6659596,975.49059174,-8175.55097443,983.63470568,-8163.78094476,false
1398,586724,11.66,332.72933503,-8139.40677701,322.00284945,-8146.44264338,343.4558206,-8132.37091065,false
1399,586723,12.42,335.24386888,-8122.34318793,325.30473741,-8131.68873319,345.18300035,-8112.99764267,false
1400,506183,30.32,230.69008514,-8106.09022633,182.03154511,-8166.65969686,279.34862518,-8045.5207558,false
1401,504596,11.07,730.46386735,-8005.50987351,722.73524416,-8008.6222955,738.19249053,-8002.39745153,false
1402,99499,10.6,717.28155156,-8007.92791497,713.37037412,-8013.93403692,721.192729,-8001.92179302,false
1403,504514,13.53,574.70246561,-8025.8241986,562.26571789,-8048.97699446,587.13921332,-8002.67140274,false
1404,504525,10.59,622.61216147,-7898.15682979,609.97550134,-7904.81992272,635.24882159,-7891.49373686,false
1405,0,11.52,739.81685812,-7863.88715402,732.76225458,-7870.79764298,746.87146167,-7856.97666506,false
1406,504528,15.9,621.9310339,-7859.79031121,606.99143527,-7874.38344094,636.87063253,-7845.19718148,false
1407,0,8.31,162.35322879,-7438.51770732,157.14840778,-7442.19521997,167.55804981,-7434.84019466,false
1408,504446,13.13,1275.97679542,-8954.93378479,1271.54973351,-8961.26627614,1280.40385733,-8948.60129344,false
1409,504531,14.45,448.93458662,-8010.29551333,444.21881996,-8018.17051523,453.65035329,-8002.42051142,false
1410,229438,11.74,1439.64759772,-8453.10763273,1435.2899844,-8458.7861692,1444.00521105,-8447.42909627,false
1411,203072,10.54,1427.06310632,-8452.25152066,1422.55593591,-8458.61662224,1431.57027673,-8445.88641908,false
1412,101556,13.65,1376.68625761,-8491.16077018,1370.25714311,-8497.52632773,1383.11537212,-8484.79521263,false
1413,386070,10.54,1351.28218145,-8492.39886242,1347.35754198,-8501.37106242,1355.20682091,-8483.42666242,false
1414,255383,9.94,1375.10962852,-8436.87936107,1370.20004923,-8441.35446472,1380.01920782,-8432.40425742,false
1415,491401,12.54,1410.2787513,-8427.0954271,1404.60631429,-8430.32116144,1415.95118831,-8423.86969275,false
1416,491404,17.02,1413.30525188,-8451.36200687,1406.17219194,-8456.51933501,1420.43831182,-8446.20467874,false
1417,491405,11.85,1349.69552968,-8414.01165312,1343.52329568,-8423.58558268,1355.86776367,-8404.43772357,false
1418,491407,9.6,1374.18796039,-8426.87103486,1369.3568144,-8430.28328766,1379.01910639,-8423.45878205,false
1419,495879,9.55,1324.09916413,-8434.79188029,1315.87411345,-8438.50329748,1332.32421481,-8431.0804631,false
1420,503894,12.02,1336.79306444,-8448.67998558,1331.81379732,-8454.05339334,1341.77233157,-8443.30657782,false
1421,504365,15.4,1334.09964447,-8369.00891379,1328.81020589,-8377.91345857,1339.38908305,-8360.10436902,false
1422,504366,13.73,1347.32938472,-8374.43030378,1341.07169701,-8380.90677657,1353.58707243,-8367.953831,false
1423,504369,12.79,1378.12102272,-8409.76552351,1373.79260617,-8416.97036637,1382.44943927,-8402.56068065,false
1424,504370,12.07,1380.15602912,-8450.6868317,1375.46433031,-8457.92907656,1384.84772792,-8443.44458683,false
1425,504371,14.13,1354.56558985,-8447.53447857,1348.72746859,-8456.87108021,1360.40371111,-8438.19787693,false
1426,504379,10.45,1330.4948609,-8491.76054762,1326.4449808,-8500.06916242,1334.544741,-8483.45193282,false
1427,504380,10.6,1340.54048222,-8490.95388244,1336.58687556,-8498.55162347,1344.49408888,-8483.35614141,false
1428,504600,10.93,1362.93824438,-8489.54913403,1355.81684342,-8495.83457536,1370.05964534,-8483.26369271,false
1429,504530,16.14,749.73026263,-8044.69288327,711.35737135,-8063.57203201,788.1031539,-8025.81373454,false
1430,504530,11.65,676.28263254,-8019.98505527,662.27455597,-8033.52980157,690.2907091,-8006.44030898,false
1431,504530,8.74,701.41337066,-8017.03402793,690.14011977,-8033.53973052,712.68662154,-8000.52832533,false
